Kazakhstan_Hun_Elite_LIA:KRY001,0.056912,-0.30669,0.069767,-0.011305,-0.05878,-0.018965,-0.000235,0.001615,0.00634,-0.005467,-0.031503,-0.008692,-0.003419,0.001101,0.008143,-0.004508,-0.008475,-0.003167,-0.000754,0.014382,-0.028699,0.001113,-0.008134,0.00253,0.005029
China_Xinjiang_Tangbalesayi_Historical_Nomad_oWestEurasian:C789,0.068294,-0.271146,0.065619,0.002584,-0.058472,-0.018686,0.0094,0.019153,-0.001636,-0.002734,-0.013153,0.001649,0.003717,-0.014863,-0.005293,0.003182,0.008214,-0.009628,0.010307,0.015632,-0.008235,0.001607,-0.004437,0.009519,0.001437
Mongolia_Selenge_XiongnuMedieval:UGU006,0.0774,-0.116786,0.032432,0.012274,-0.030775,-0.001116,0.010105,0.007846,-0.02127,-0.020957,-0.013965,-0.001499,0.005946,-0.010597,0.003664,0.00769,-0.01343,0.00266,0.004902,0.004877,-0.016097,-0.000989,-0.006779,-0.006627,0.003832
Hungary_MidAvar_oEastAsiaMedium:KD-16.SG,0.091058,-0.072103,0.036581,-0.003876,-0.028928,-0.012271,0.00141,-0.000231,-0.008795,-0.004556,-0.016888,-0.004346,0.001189,-0.002202,0.000543,0.003713,0.01356,-0.002154,0.007542,0.003126,-0.009483,-0.008408,-0.013311,0.006266,-0.002275
Kazakhstann_OtrarCulture_LIA_o:KNT004,0.067156,-0.136081,0.000754,-0.020026,-0.039392,-0.006136,0.012456,0.012692,-0.01084,-0.00328,-0.015265,-0.005995,0.007582,-0.004542,0.001493,0.005171,-0.006519,-0.000633,0.003771,-0.004002,-0.011605,-0.004451,-0.003204,-0.004579,-0.00012
Hungary_MidLateAvar:ARK-41.SG,0.087644,-0.05687,0.039598,-0.000969,-0.028005,-0.01004,0.00188,0.010615,-0.009408,-0.002187,-0.003735,0.002548,0.000297,-0.004542,-0.009229,0.004508,0.0103,-0.003674,-0.003394,0.005753,-0.01123,0.002844,-0.017748,0.007471,0.006227
Hungary_MidLateAvar:KK2-429.SG,0.063741,-0.255913,0.061094,-0.012274,-0.047701,-0.027331,0.013161,0.02123,0.000205,0.00656,-0.013803,-0.005995,-0.006541,-0.002752,0.006786,-0.001856,0.006519,0.003927,0.000503,0.003377,-0.003494,-0.006801,-0.006409,-0.003253,0.007903
Hungary_SouthTransdanubia_Eavar_1:A1824,0.087644,-0.012186,0.001886,-0.017119,-0.028621,-0.008367,0.00564,0.009692,-0.027611,-0.005285,-0.008769,0.003447,-0.003568,0.00055,0.00285,-0.005436,0.002347,0.005194,0.000126,0.001,-0.007487,0.002844,-0.003081,0.000602,0.003353
Kyrgyzstan_Saka_IA_o:CHK004,0.060326,-0.118817,0.011691,0.001615,-0.044008,-0.000558,0.012221,0.006692,-0.019839,-0.016037,-0.013803,-0.002548,0.005352,-0.017891,0.016151,0.012198,-0.003912,0.000633,-0.005656,-0.002751,-0.006738,-0.007914,0.00456,-0.00241,0.000718
Hungary_Transtisza_EAvar:A1804,0.062603,-0.260991,0.071653,-0.011305,-0.049548,-0.035419,0.017626,0.016384,0.001841,0.004374,-0.014615,-0.004196,-0.000446,-0.002477,0.0019,-0.001856,0.006519,-0.011275,0.001885,0.007629,-0.018842,0.000742,-0.015406,-0.005181,0.003473
Hungary_Transtisza_EAvar:A1805,0.067156,-0.24068,0.057699,-0.020026,-0.05201,-0.027052,0.023031,0.021461,-0.002659,0.007654,-0.012017,0.009292,0.000297,0.002752,0.008279,-0.005038,-0.005867,-0.003294,-0.004777,0.001626,-0.010482,-0.008656,-0.017255,0.012411,-0.007185
Hungary_Transtisza_EAvar:I16744,0.08992,-0.080227,0.032055,0.003876,-0.032621,-0.013108,0.013161,0.011769,-0.011658,-0.002916,-0.007795,0.0003,-0.008474,-0.006606,0.0019,0.004243,-0.001695,-0.003167,0,0.014632,-0.006364,-0.004204,-0.005669,0.002169,-0.005508
Turkey_Ottoman_ArabGraves:I20328,0.086506,-0.027419,-0.000754,-0.030362,-0.032314,-0.011992,0.00658,0.007846,-0.010226,0.000729,-0.006008,0.007943,-0.001933,0.000826,0.003393,-0.001326,-0.007432,0.00266,0.00729,-0.000375,-0.003993,-0.007296,0.000123,0.004097,-0.001317
Hungary_Transtisza_EAvar:I20801,0.047806,-0.287395,0.06939,-0.000969,-0.052933,-0.02008,0.00658,0.015922,-0.002659,-0.012028,-0.022247,0.001199,0.002973,-0.009221,0.001764,-0.002917,-0.01017,-0.002407,0.003771,0.004252,-0.007362,0.003339,-0.008997,-0.006989,0.002754
Hungary_Transtisza_LAvar:I20798,0.080814,-0.090382,0.03017,-0.011305,-0.040007,-0.016176,0.002115,0.001615,-0.010022,-0.007654,-0.010393,-0.007343,-0.000446,0.006193,0.006786,-0.005171,-0.011865,0.00228,0.004399,0.004002,-0.02246,-0.005317,-0.000863,-0.005422,0.001197
Turkey_Ottoman_Turkish_Caucasian_possible.SG:MA2196_noUDG.SG,0.084229,-0.006093,0,-0.01615,-0.041854,-0.011435,-0.004935,-0.001615,-0.008181,-0.011299,-0.011367,-0.003297,-0.008622,-0.001651,0.004343,-0.00053,0.009257,-0.00266,0.002765,-0.01038,-0.006489,-0.000371,-0.007888,0.001205,0.002275
Hungary_Conqueror_Commoner:SZOD-566.SG,0.085367,-0.057885,0.035072,-0.001938,-0.026159,-0.01004,0.003525,-0.000462,-0.018407,-0.004374,-0.015265,0.002248,0.005352,-0.006881,0.003529,0.001724,0.00665,0.00038,0.00088,0.014132,-0.000998,0.004822,-0.008258,-0.003615,-0.002036
Hungary_Conqueror_Elite:AGY-92.SG,0.056912,-0.257944,0.067127,-0.010659,-0.057549,-0.024542,0.013866,0.013153,-0.002454,0.000364,-0.017863,-0.002548,0.000446,-0.009221,-0.000679,0.003182,0.008214,-0.000633,-0.002891,0.005378,-0.013227,-0.004699,-0.009737,-0.002771,0.002275
Hungary_Conqueror_Elite:K1-3286.SG,0.071709,-0.193966,0.050911,-0.011951,-0.03693,-0.018128,0.014101,0.008307,-0.013703,-0.004009,-0.017376,-0.002698,0,-0.008257,-0.00285,0.006497,0.011213,0.003547,-0.00352,0.004877,-0.012728,-0.000247,-0.003451,0.003253,0
Hungary_Conqueror_Elite:NK-2.SG,0.07057,-0.19092,0.067882,-0.013566,-0.046778,-0.006414,0.018566,0.018461,-0.001227,-0.001093,-0.01494,-0.002098,0.000297,0.001239,0.003664,0.00305,0.000652,-0.003167,-0.003645,-0.002001,-0.007736,-0.010016,-0.008997,-0.006868,-0.006227
Hungary_DanubeTisza_LAvar:I18222,0.062603,-0.231541,0.056945,-0.02584,-0.060319,-0.025379,0.014336,0.01523,0.002045,0.006014,-0.012666,-0.000599,-0.013677,0.008808,0.001086,-0.006232,-0.010952,-0.001014,0.009302,0.008254,-0.017469,0.003462,-0.013434,-0.005061,-0.002634
Kazakhstan_Karakhanid.SG:DA204_noUDG.SG,0.073985,-0.156392,0.031301,0.013889,-0.052933,0,0.000235,0.003231,-0.014521,-0.017677,-0.014453,-0.003147,0.00223,-0.016377,0.009908,-0.000928,-0.01343,0.001267,0.004525,0.001,-0.014974,0.000742,-0.004067,-0.005663,-0.006586
Kazakhstan_Karluk_1.SG:DA222_noUDG.SG,0.062603,-0.157407,0.024513,0.004522,-0.058472,-0.008646,0.007755,0.010153,-0.012271,-0.013668,-0.020948,-0.0003,0.001784,-0.003441,0.007736,0.002121,-0.008605,0.003421,0.009553,-0.001876,-0.01672,-0.001237,-0.005793,-0.002771,0.006347
Kazakhstan_Kimak.SG:DA87_noUDG.SG,0.0774,-0.138112,0.043369,0.029393,-0.048317,-0.010877,0.005405,0.002077,-0.021884,-0.019317,-0.005521,-0.003147,-0.00773,-0.00055,0.006922,0.009944,-0.018645,0.006588,-0.003017,-0.025137,-0.02271,-0.01051,-0.004067,-0.010363,0.001437
Kazakhstan_Nomad_Hun_Sarmatian.SG:DA20_noUDG.SG,0.039838,-0.409258,0.093526,-0.025194,-0.087709,-0.048527,0.019976,0.016845,0.003477,0.012028,-0.016239,0.001948,-0.011744,-0.002202,-0.00095,-0.004773,-0.001173,0,0.001634,0.008754,-0.019466,0.005441,-0.018241,-0.003735,-0.002754
Kazakhstan_Nomad_Hun_Sarmatian.SG:DA27_noUDG.SG,0.039838,-0.367622,0.060339,-0.020995,-0.037853,-0.029005,0.012691,0.019845,0.001841,0.005467,-0.037512,0.001199,0,-0.005643,0.001086,0.004773,-0.00678,-0.004814,0.000251,0.003377,-0.010981,0.004946,-0.01023,-0.004217,0.008742
Kazakhstan_Sarmatian_Turk_IA:KKB001,0.066017,-0.168578,0.049403,0.022287,-0.047086,-0.006972,0.005405,0.005769,-0.007772,-0.009841,-0.01494,-0.005245,0.000149,-0.016102,0.010043,0.012198,0.005215,0.002407,0.003771,0.005878,-0.013601,-0.001113,-0.008134,0.001566,0.001437
Kazakhstan_Sarmatian_Turk_IA:KKB002,0.079676,-0.175687,0.060339,0.013243,-0.050471,-0.011156,0.000705,0.004154,-0.01268,-0.005103,-0.013153,-0.00045,-0.003122,-0.017478,0.007872,0.010475,0.007041,0.002534,0.001885,0.010255,-0.022585,0.009274,-0.00912,0.010122,-0.005269
Kazakhstan_Turk_Kangju_possibe.SG:DA224_noUDG.SG,0.104717,0.05687,0.002263,0.045866,-0.03139,0.020359,0.00047,0.002308,-0.033337,-0.027335,-0.005359,0.001049,0.005649,-0.025047,0.016422,0.022805,0.012386,-0.002534,-0.005782,-0.006378,-0.010981,0.002844,-0.000123,0.005543,0.00491
Kyrgyzstan_TianShan_Hun_o.SG:DA70_noUDG.SG,0.094473,0,0.010936,0.051357,-0.044624,0.004741,0.003055,-0.000692,-0.029247,-0.024602,-0.004872,0.002398,-0.002825,-0.024772,0.022937,0.018297,0.008084,0.004181,-0.004148,0.001126,-0.012104,0.010758,0.007765,0.005061,-0.005029
Kyrgyzstan_TianShan_Hun_o.SG:DA81_noUDG.SG,0.100164,0.002031,0.024136,0.049419,-0.041238,0.012829,0.002115,0.001385,-0.019021,-0.019135,-0.001137,0.000749,-0.003419,-0.005092,0.020358,0.005701,-0.028554,0.002407,0.006285,-0.005378,-0.007861,0.001731,-0.002465,0.006266,-0.002634
Kyrgyzstan_TianShan_Hun_o.SG:DA85_noUDG.SG,0.086506,-0.015233,0.026021,0.057494,-0.047393,0.017291,0.003525,0.003,-0.026588,-0.037541,-0.011854,0.003447,0.001189,-0.029726,0.024158,0.018165,0.008214,-0.006968,0.001634,-0.000125,-0.016097,0.003833,-0.003574,0.005784,-0.002874
Kyrgyzstan_TianShan_Hun_o.SG:DA98_noUDG.SG,0.084229,-0.023357,0.011314,0.053941,-0.042469,0.021475,0.006345,0,-0.023111,-0.02442,-0.011854,-0.007793,0.003717,-0.019542,0.011808,-0.015646,-0.006258,-0.004054,-0.005279,-0.008129,-0.012478,0.000495,-0.006902,-0.00494,0.001437
Kyrgyzstan_TianShan_Hun.SG:DA100_noUDG.SG,0.083091,-0.090382,0.042238,0.044251,-0.038469,0.003068,0.004935,0.002538,-0.013499,-0.02934,-0.001949,0.002997,0.001041,-0.024634,0.006379,0.00358,-0.009518,0.00076,-0.000251,-0.005127,-0.014974,-0.001607,0.000246,0.001325,-0.001796
Kyrgyzstan_TianShan_Hun.SG:DA101_noUDG.SG,0.087644,-0.045699,0.024136,0.042959,-0.045547,0.019243,0.00141,0.000692,-0.022089,-0.022233,-0.015752,-0.005395,0.000595,-0.018992,0.011129,0.015513,0.001434,-0.000507,0.004777,0.002376,-0.004492,0.002968,-0.000739,0.007471,0.008263
Kyrgyzstan_TianShan_Hun.SG:DA104_noUDG.SG,0.085367,-0.099522,0.046009,0.039729,-0.050471,-0.000279,0.00235,-0.001615,-0.010431,-0.028247,-0.013153,0.000749,-0.003717,-0.028213,0.012758,0.009149,0.008475,0.0019,-0.001634,0.004627,-0.018967,0.006183,-0.00419,0.011327,-0.000838
Kyrgyzstan_TianShan_Hun.SG:DA385_noUDG.SG,0.088782,-0.101553,0.046009,0.040698,-0.049548,0.007251,0.006815,0.008538,-0.01718,-0.018588,-0.013965,0.0003,0.001784,-0.019542,0.013436,0.002254,-0.012386,-0.000253,0.004525,0.000625,-0.018343,0.003215,0.00419,-0.002651,0.00467
Kyrgyzstan_TianShan_Hun.SG:DA52_noUDG.SG,0.093335,-0.078196,0.036204,0.05168,-0.040007,0.000837,0.00658,0.006692,-0.015339,-0.026606,-0.006008,0.002098,-0.005054,-0.026286,0.006786,0.013657,0.000913,0.003167,0.005279,0.014882,-0.008859,-0.011252,0.003451,-0.004458,0.004071
Kyrgyzstan_TianShan_Hun.SG:DA54_noUDG.SG,0.0774,-0.116786,0.055814,0.04845,-0.044316,0.013387,0.004465,0.002077,-0.013294,-0.026424,-0.006983,0.01169,0.004906,-0.017616,0.008686,0.014452,0.000913,0.001647,-0.002514,0.002876,-0.022336,-0.002844,-0.007641,0.005784,0.007185
Kyrgyzstan_TianShan_Hun.SG:DA65_noUDG.SG,0.080814,-0.087336,0.0445,0.031977,-0.02462,0.006693,-0.008225,-0.001615,-0.005318,-0.015855,-0.006658,-0.010341,0.001635,-0.011973,0.02253,0.020286,-0.002217,0.018623,-0.001634,0.010255,-0.035937,0.000247,-0.00037,0.000964,-0.003473
Kyrgyzstan_TianShan_Hun.SG:DA66_noUDG.SG,0.0774,-0.098506,0.046009,0.055233,-0.040007,-0.000558,0.008695,0.008769,-0.011249,-0.017859,-0.015752,-0.001948,0.014569,-0.024634,0.016965,0.001591,-0.010691,0.003041,-0.00264,-0.009004,-0.013227,0.001113,-0.003081,0.003856,-0.003952
Kyrgyzstan_TianShan_Hun.SG:DA69_noUDG.SG,0.095611,-0.04773,0.023004,0.041344,-0.047393,0.007251,0.00799,0.006692,-0.022907,-0.018041,-0.012666,-0.008243,0.005946,-0.017065,0.010586,0.023999,-0.00326,0.000507,-0.003897,0.008379,-0.015597,-0.003339,-0.002342,0.005904,-0.000239
Kyrgyzstan_TianShan_Hun.SG:DA72_noUDG.SG,0.080814,-0.059916,0.041483,0.044574,-0.0397,0.006414,0.00141,-0.000692,-0.009817,-0.024237,0.002436,-0.00015,0.003122,-0.024772,0.012622,0.01843,0.002477,-0.002534,0.000251,0.005378,-0.01148,0.002226,-0.001849,0.007712,0.001676
Kyrgyzstan_TianShan_Hun.SG:DA73_noUDG.SG,0.079676,-0.084289,0.040729,0.041021,-0.040623,-0.003904,0.00658,0.015692,-0.021066,-0.026242,-0.013965,-0.001349,0.00223,-0.027662,0.012215,0.008751,0.001043,-0.004814,-0.001885,0.002126,-0.004492,0.011252,0.001602,0.002289,-0.010418
Kyrgyzstan_TianShan_Hun.SG:DA74_noUDG.SG,0.092197,-0.101553,0.047517,0.041667,-0.041238,-0.001116,0.002585,0.006461,-0.01943,-0.021686,-0.013965,-0.006894,-0.004311,-0.018304,0.011943,0.010077,0.004172,-0.003674,-0.00264,0.010005,-0.017344,-0.000742,-0.005793,0.010363,-0.003233
Kyrgyzstan_TianShan_Hun.SG:DA80_noUDG.SG,0.079676,-0.071087,0.048649,0.049419,-0.047086,0.001673,-0.004465,-0.000923,-0.023316,-0.029704,-0.008607,-0.00045,-0.007582,-0.033993,0.016965,0.01432,0.00326,0.000127,0.00264,0.000625,-0.01722,0.001237,0.004807,0.000482,-0.002634
Kyrgyzstan_TianShan_Hun.SG:DA82_noUDG.SG,0.09675,-0.084289,0.038466,0.058786,-0.037545,0.002789,0.010575,0.012923,-0.009817,-0.037358,-0.00406,-0.016935,0.002676,-0.016652,0.020765,0.008486,0.006389,0.008108,-0.005656,0.004502,-0.004118,0.008779,-0.003821,0,-0.002994
